sample	experiment	comet_params	enzyme_regex	fasta	server
03925_BC7-TMT_TUM_HLA2_127_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_127_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BC7-TMT_TUM_HLA2_127_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_127_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BC8-TMT_TUM_HLA2_128_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_128_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BC8-TMT_TUM_HLA2_128_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_128_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BC9-TMT_TUM_HLA2_129_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_129_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BC9-TMT_TUM_HLA2_129_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_129_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD1-TMT_TUM_HLA2_133_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_133_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD1-TMT_TUM_HLA2_133_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_133_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD10-TMT_TUM_HLA2_142_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_142_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD10-TMT_TUM_HLA2_142_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_142_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD11-TMT_TUM_HLA2_143_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_143_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD11-TMT_TUM_HLA2_143_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_143_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD12-TMT_TUM_HLA2_144_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_144_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD12-TMT_TUM_HLA2_144_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_144_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD2-TMT_TUM_HLA2_134_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_134_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD2-TMT_TUM_HLA2_134_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_134_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD3-TMT_TUM_HLA2_135_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_135_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD3-TMT_TUM_HLA2_135_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_135_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD4-TMT_TUM_HLA2_136_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_136_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD4-TMT_TUM_HLA2_136_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_136_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD5-TMT_TUM_HLA2_137_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_137_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD5-TMT_TUM_HLA2_137_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_137_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD6-TMT_TUM_HLA2_138_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_138_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD6-TMT_TUM_HLA2_138_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_138_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD7-TMT_TUM_HLA2_139_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_139_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD7-TMT_TUM_HLA2_139_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_139_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD8-TMT_TUM_HLA2_140_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_140_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD8-TMT_TUM_HLA2_140_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_140_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD9-TMT_TUM_HLA2_141_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_141_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BD9-TMT_TUM_HLA2_141_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_141_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE1-TMT_TUM_HLA2_145_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_145_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE1-TMT_TUM_HLA2_145_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_145_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE10-TMT_TUM_HLA2_154_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_154_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE10-TMT_TUM_HLA2_154_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_154_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE11-TMT_TUM_HLA2_155_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_155_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE11-TMT_TUM_HLA2_155_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_155_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE12-TMT_TUM_HLA2_156_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_156_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE12-TMT_TUM_HLA2_156_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_156_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE2-TMT_TUM_HLA2_146_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_146_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE2-TMT_TUM_HLA2_146_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_146_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE3-TMT_TUM_HLA2_147_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_147_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE3-TMT_TUM_HLA2_147_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_147_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE4-TMT_TUM_HLA2_148_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_148_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE4-TMT_TUM_HLA2_148_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_148_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE5-TMT_TUM_HLA2_149_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_149_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE5-TMT_TUM_HLA2_149_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_149_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE6-TMT_TUM_HLA2_150_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_150_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE6-TMT_TUM_HLA2_150_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_150_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE7-TMT_TUM_HLA2_151_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_151_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE7-TMT_TUM_HLA2_151_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_151_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE8-TMT_TUM_HLA2_152_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_152_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE8-TMT_TUM_HLA2_152_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_152_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE9-TMT_TUM_HLA2_153_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_153_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BE9-TMT_TUM_HLA2_153_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_153_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BF1-TMT_TUM_HLA2_157_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_157_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BF1-TMT_TUM_HLA2_157_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_157_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BF2-TMT_TUM_HLA2_158_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_158_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03925_BF2-TMT_TUM_HLA2_158_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_158_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA1-TMT_TUM_lysn_1_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_1_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA1-TMT_TUM_lysn_1_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_1_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA10-TMT_TUM_lysn_10_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_10_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA10-TMT_TUM_lysn_10_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_10_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA11-TMT_TUM_lysn_11_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_11_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA11-TMT_TUM_lysn_11_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_11_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA12-TMT_TUM_lysn_12_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_12_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA12-TMT_TUM_lysn_12_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_12_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA2-TMT_TUM_lysn_2_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_2_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA2-TMT_TUM_lysn_2_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_2_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA3-TMT_TUM_lysn_3_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_3_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA3-TMT_TUM_lysn_3_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_3_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA4-TMT_TUM_lysn_4_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_4_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA4-TMT_TUM_lysn_4_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_4_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA5-TMT_TUM_lysn_5_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_5_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA5-TMT_TUM_lysn_5_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_5_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA6-TMT_TUM_lysn_6_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_6_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA6-TMT_TUM_lysn_6_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_6_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA7-TMT_TUM_lysn_7_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_7_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA7-TMT_TUM_lysn_7_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_7_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA8-TMT_TUM_lysn_8_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_8_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA8-TMT_TUM_lysn_8_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_8_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA9-TMT_TUM_lysn_9_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_9_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GA9-TMT_TUM_lysn_9_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_9_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB1-TMT_TUM_lysn_13_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_13_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB1-TMT_TUM_lysn_13_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_13_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB10-TMT_TUM_lysn_22_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_22_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB10-TMT_TUM_lysn_22_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_22_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB11-TMT_TUM_lysn_23_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_23_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB11-TMT_TUM_lysn_23_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_23_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB12-TMT_TUM_lysn_24_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_24_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB12-TMT_TUM_lysn_24_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_24_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB2-TMT_TUM_lysn_14_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_14_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB2-TMT_TUM_lysn_14_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_14_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB3-TMT_TUM_lysn_15_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_15_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB3-TMT_TUM_lysn_15_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_15_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB4-TMT_TUM_lysn_16_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_16_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB4-TMT_TUM_lysn_16_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_16_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB5-TMT_TUM_lysn_17_01_01-TMT1-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_17_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03922_GB5-TMT_TUM_lysn_17_01_01-TMT2-1h-R1	TMT_LYSN	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_lysn_17_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
